indicator,release_date,target_date,published_value,revised_value,change
ICSA_weekly_level_count,2024-03-21,2024-01-13,189000.0,194000.0,5000.0
ICSA_weekly_level_count,2024-03-21,2024-01-20,215000.0,221000.0,6000.0
ICSA_weekly_level_count,2024-03-21,2024-01-27,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-02-03,220000.0,213000.0,-7000.0
ICSA_weekly_level_count,2024-03-21,2024-02-10,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-02-17,202000.0,200000.0,-2000.0
ICSA_weekly_level_count,2024-03-21,2024-03-09,209000.0,212000.0,3000.0
ICSA_weekly_level_count,2024-03-28,2024-03-16,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2024-04-04,2024-03-23,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2024-04-11,2024-03-30,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2024-04-18,2024-04-06,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2024-05-02,2024-04-20,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2024-05-09,2024-04-27,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2024-05-16,2024-05-04,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2024-05-23,2024-05-11,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2024-05-30,2024-05-18,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2024-06-06,2024-05-25,219000.0,221000.0,2000.0
ICSA_weekly_level_count,2024-06-20,2024-06-08,242000.0,243000.0,1000.0
ICSA_weekly_level_count,2024-06-27,2024-06-15,238000.0,239000.0,1000.0
ICSA_weekly_level_count,2024-07-03,2024-06-22,233000.0,234000.0,1000.0
ICSA_weekly_level_count,2024-07-11,2024-06-29,238000.0,239000.0,1000.0
ICSA_weekly_level_count,2024-07-18,2024-07-06,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2024-07-25,2024-07-13,243000.0,245000.0,2000.0
ICSA_weekly_level_count,2024-08-08,2024-07-27,249000.0,250000.0,1000.0
ICSA_weekly_level_count,2024-08-15,2024-08-03,233000.0,234000.0,1000.0
ICSA_weekly_level_count,2024-08-22,2024-08-10,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-08-29,2024-08-17,232000.0,233000.0,1000.0
ICSA_weekly_level_count,2024-09-05,2024-08-24,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2024-09-12,2024-08-31,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-09-19,2024-09-07,230000.0,231000.0,1000.0
ICSA_weekly_level_count,2024-09-26,2024-09-14,219000.0,222000.0,3000.0
ICSA_weekly_level_count,2024-10-03,2024-09-21,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2024-10-17,2024-10-05,258000.0,260000.0,2000.0
ICSA_weekly_level_count,2024-10-24,2024-10-12,241000.0,242000.0,1000.0
ICSA_weekly_level_count,2024-10-31,2024-10-19,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2024-11-07,2024-10-26,216000.0,218000.0,2000.0
ICSA_weekly_level_count,2024-11-21,2024-11-09,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2024-11-27,2024-11-16,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2024-12-05,2024-11-23,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2024-12-12,2024-11-30,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-01-02,2024-12-21,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-01-16,2025-01-04,201000.0,203000.0,2000.0
ICSA_weekly_level_count,2025-02-06,2025-01-25,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2025-02-13,2025-02-01,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-02-20,2025-02-08,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-02-27,2025-02-15,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-03-13,2025-03-01,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2025-03-20,2025-03-08,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2020-01-04,222000.0,224000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2020-01-25,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2020-02-01,205000.0,207000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2020-02-15,207000.0,209000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2020-02-22,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2020-02-29,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2020-03-07,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2020-03-14,271000.0,273000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2021-06-26,372000.0,369000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2021-07-03,370000.0,371000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2021-07-10,339000.0,332000.0,-7000.0
ICSA_weekly_level_count,2025-03-27,2021-07-17,388000.0,387000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-07-24,381000.0,380000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-07-31,381000.0,380000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-08-21,360000.0,358000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2021-09-04,338000.0,337000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-09-25,369000.0,374000.0,5000.0
ICSA_weekly_level_count,2025-03-27,2021-10-02,315000.0,314000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-10-09,291000.0,290000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-10-16,291000.0,290000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-10-30,261000.0,262000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2021-11-13,248000.0,250000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2021-12-04,208000.0,207000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-12-11,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2021-12-18,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2021-12-25,195000.0,216000.0,21000.0
ICSA_weekly_level_count,2025-03-27,2022-01-01,225000.0,227000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-01-15,244000.0,245000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-01-22,237000.0,238000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-01-29,230000.0,231000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-02-05,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-02-12,232000.0,234000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-02-19,222000.0,225000.0,3000.0
ICSA_weekly_level_count,2025-03-27,2022-02-26,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-03-05,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-03-12,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-03-19,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-03-26,212000.0,214000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-04-02,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-04-09,215000.0,213000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2022-05-07,206000.0,204000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2022-05-14,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-05-21,212000.0,211000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-05-28,201000.0,200000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-04,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-11,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-18,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-06-25,213000.0,212000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-02,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-09,216000.0,212000.0,-4000.0
ICSA_weekly_level_count,2025-03-27,2022-07-16,217000.0,216000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-23,221000.0,220000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-07-30,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-08-20,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-03,205000.0,204000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-17,202000.0,201000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-09-24,187000.0,189000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-10-08,207000.0,206000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-10-15,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-11-12,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-11-19,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-03,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-10,211000.0,210000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2022-12-17,211000.0,213000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2022-12-24,207000.0,204000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2022-12-31,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-07,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-21,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-01-28,199000.0,200000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-02-04,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-02-11,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-02-18,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-02-25,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-03-04,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-03-11,221000.0,222000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-03-18,228000.0,230000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-03-25,232000.0,234000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-04-01,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-08,220000.0,219000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-15,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-04-22,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-05-06,225000.0,223000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-05-27,231000.0,230000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-06-03,255000.0,253000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-06-10,260000.0,258000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-06-17,261000.0,260000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-06-24,238000.0,236000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-07-08,232000.0,229000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2023-07-15,231000.0,228000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2023-07-29,240000.0,238000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-08-19,241000.0,240000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-09-02,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-09-23,213000.0,215000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-10-07,211000.0,210000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-10-14,202000.0,200000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2023-10-21,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-10-28,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-11-11,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-11-25,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2023-12-09,205000.0,204000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2023-12-16,207000.0,209000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2023-12-23,213000.0,210000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-01-06,198000.0,199000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-01-13,194000.0,193000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-01-20,221000.0,223000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-02-03,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-02-10,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-02-17,200000.0,203000.0,3000.0
ICSA_weekly_level_count,2025-03-27,2024-02-24,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-02,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-03-09,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-16,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-03-23,212000.0,214000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-03-30,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-04-13,212000.0,211000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-04-20,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-05-04,232000.0,229000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-05-11,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-06-08,243000.0,241000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-06-15,239000.0,237000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-06-22,234000.0,233000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-06-29,239000.0,238000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-06,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-13,245000.0,240000.0,-5000.0
ICSA_weekly_level_count,2025-03-27,2024-07-20,235000.0,236000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-07-27,250000.0,248000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-08-17,233000.0,232000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-09-07,231000.0,230000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-09-21,219000.0,221000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-09-28,225000.0,227000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-10-05,260000.0,259000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-10-12,242000.0,240000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2024-11-16,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-11-23,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2024-12-07,242000.0,239000.0,-3000.0
ICSA_weekly_level_count,2025-03-27,2024-12-14,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2024-12-21,220000.0,219000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2024-12-28,211000.0,209000.0,-2000.0
ICSA_weekly_level_count,2025-03-27,2025-01-04,203000.0,205000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-01-18,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2025-03-27,2025-01-25,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-02-01,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-02-08,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2025-02-15,220000.0,224000.0,4000.0
ICSA_weekly_level_count,2025-03-27,2025-02-22,242000.0,243000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2025-03-01,222000.0,224000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-03-08,221000.0,223000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-03-15,223000.0,225000.0,2000.0
ICSA_weekly_level_count,2025-04-03,2025-03-22,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-04-17,2025-04-05,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2025-04-24,2025-04-12,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-05-01,2025-04-19,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2025-05-15,2025-05-03,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2025-05-29,2025-05-10,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2025-05-29,2025-05-17,227000.0,226000.0,-1000.0
ICSA_weekly_level_count,2025-06-05,2025-05-24,240000.0,239000.0,-1000.0
ICSA_weekly_level_count,2025-06-12,2025-05-31,247000.0,248000.0,1000.0
ICSA_weekly_level_count,2025-06-18,2025-06-07,248000.0,250000.0,2000.0
ICSA_weekly_level_count,2025-06-26,2025-06-14,245000.0,246000.0,1000.0
ICSA_weekly_level_count,2025-07-03,2025-06-21,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2025-07-10,2025-06-28,233000.0,232000.0,-1000.0
ICSA_weekly_level_count,2025-07-17,2025-07-05,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2025-08-07,2025-07-26,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2025-08-14,2025-08-02,226000.0,227000.0,1000.0
ICSA_weekly_level_count,2025-08-28,2025-08-16,235000.0,234000.0,-1000.0
ICSA_weekly_level_count,2025-09-11,2025-08-30,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2025-09-18,2025-09-06,263000.0,264000.0,1000.0
ICSA_weekly_level_count,2025-09-25,2025-09-13,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2025-11-20,2025-09-20,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2025-11-26,2025-11-15,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-12-04,2025-11-22,216000.0,218000.0,2000.0
ICSA_weekly_level_count,2025-12-11,2025-11-22,218000.0,217000.0,-1000.0
ICSA_weekly_level_count,2025-12-11,2025-11-29,191000.0,192000.0,1000.0
ICSA_weekly_level_count,2025-12-18,2025-12-06,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2025-12-31,2025-12-20,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2026-01-08,2025-12-27,199000.0,200000.0,1000.0
ICSA_weekly_level_count,2026-01-15,2026-01-03,208000.0,207000.0,-1000.0
ICSA_weekly_level_count,2026-01-22,2026-01-10,198000.0,199000.0,1000.0
ICSA_weekly_level_count,2026-01-29,2026-01-17,200000.0,210000.0,10000.0
ICSA_weekly_level_count,2026-02-12,2026-01-31,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2026-02-19,2026-02-07,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2026-02-26,2026-02-14,206000.0,208000.0,2000.0
ICSA_weekly_level_count,2026-03-05,2025-05-31,248000.0,246000.0,-2000.0
ICSA_weekly_level_count,2026-03-05,2025-06-07,250000.0,248000.0,-2000.0
ICSA_weekly_level_count,2026-03-05,2026-02-21,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-12,2026-02-28,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-06-26,369000.0,368000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-07-10,332000.0,333000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-07-31,380000.0,379000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-08-14,368000.0,367000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-09-04,337000.0,335000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2021-09-11,344000.0,342000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2021-09-25,374000.0,375000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-10-02,314000.0,312000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2021-10-09,290000.0,291000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-10-16,290000.0,289000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-10-23,268000.0,269000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-10-30,262000.0,261000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-11-20,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2021-11-27,222000.0,221000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-12-04,207000.0,206000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2021-12-25,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-01-01,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2022-01-08,247000.0,250000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2022-01-15,245000.0,246000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-01-22,238000.0,240000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2022-02-19,225000.0,224000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-02-26,209000.0,208000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-02,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-09,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-16,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-23,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-30,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-05-28,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-06-04,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-06-11,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2022-06-18,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-07-02,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-07-23,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-03,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-10,197000.0,195000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2022-09-17,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-24,189000.0,190000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-01,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-08,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-22,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-10,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-24,204000.0,205000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-31,204000.0,205000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-01-07,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2023-01-14,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-01-21,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-02-11,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-02-25,209000.0,207000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-03-04,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-08,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-22,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-29,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-05-27,230000.0,229000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-06-03,253000.0,252000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-06-10,258000.0,256000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-06-17,260000.0,259000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-07-08,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-07-15,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-09-02,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-09-09,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-09-16,210000.0,211000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-09-23,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-11-11,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-11-25,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-02,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-09,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-23,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2023-12-30,198000.0,200000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-06,199000.0,201000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-13,193000.0,195000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-20,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-01-27,225000.0,226000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-03,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-10,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-17,203000.0,202000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-24,214000.0,212000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-03-02,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-06,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-13,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-27,209000.0,207000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-05-04,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-05-25,221000.0,220000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-06-01,229000.0,227000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-06-08,241000.0,240000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-06-15,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-06,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-13,240000.0,241000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-20,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-08-31,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-09-07,230000.0,227000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2024-09-14,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-05,259000.0,258000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-12,240000.0,241000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-19,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-26,218000.0,219000.0,1000.0
