Date,KOFR,CD91,WorkbookComp,basis_bp,d_cd_bp,d_kofr_bp,d_basis_bp,ou_phi,ou_theta,ou_half_life_bd,ou_resid_std_bp,ou_stationary_std_bp,ou_z,kofr_abs_avg,cd_abs_sum,kofr_abs_sum,vol_regime,kofr_driven,event_window,short_signal,long_signal
2025-07-02,2.524,2.51,2.5447927037429707,-1.4000000000000234,-3.000000000000025,-5.699999999999994,2.699999999999969,,,,,,,4.133333333333337,6.000000000000005,12.400000000000011,True,True,False,False,False
2025-07-03,2.519,2.51,2.544156819009196,-0.9000000000000341,0.0,-0.49999999999998934,0.49999999999998934,,,,,,,3.6666666666666625,5.000000000000027,10.999999999999988,True,True,False,False,False
2025-07-04,2.484,2.51,2.5394754241991984,2.59999999999998,0.0,-3.500000000000014,3.500000000000014,,,,,,,3.2333333333333325,3.000000000000025,9.699999999999998,True,True,False,False,False
2025-07-07,2.495,2.51,2.5384087626376703,1.499999999999968,0.0,1.100000000000012,-1.100000000000012,,,,,,,1.7000000000000053,0.0,5.100000000000016,False,True,False,False,False
2025-07-08,2.494,2.5,2.5373772844117988,0.5999999999999783,-0.9999999999999787,-0.09999999999998899,-0.8999999999999897,,,,,,,1.5666666666666718,0.9999999999999787,4.700000000000015,False,True,False,False,False
2025-07-09,2.503,2.51,2.5366420415614805,0.6999999999999673,0.9999999999999787,0.8999999999999897,0.09999999999998899,,,,,,,0.699999999999997,1.9999999999999574,2.0999999999999908,False,False,False,False,False
2025-07-10,2.503,2.52,2.5359489159233872,1.6999999999999904,1.000000000000023,0.0,1.000000000000023,,,,,,,0.3333333333333262,2.9999999999999805,0.9999999999999787,False,False,False,False,False
2025-07-11,2.533,2.52,2.5362285310981947,-1.29999999999999,0.0,2.9999999999999805,-2.9999999999999805,,,,,,,1.29999999999999,2.0000000000000018,3.89999999999997,False,False,False,False,False
2025-07-14,2.503,2.51,2.5356256525861944,0.6999999999999673,-1.000000000000023,-2.9999999999999805,1.9999999999999574,,,,,,,1.999999999999987,2.000000000000046,5.999999999999961,False,True,False,False,False
2025-07-15,2.523,2.51,2.5355099932909813,-1.3000000000000345,0.0,2.0000000000000018,-2.0000000000000018,,,,,,,2.666666666666654,1.000000000000023,7.999999999999963,True,True,False,False,False
2025-07-16,2.492,2.51,2.534712367016846,1.7999999999999794,0.0,-3.100000000000014,3.100000000000014,,,,,,,2.699999999999999,1.000000000000023,8.099999999999996,True,True,False,False,False
2025-07-17,2.463,2.51,2.533320725235399,4.699999999999971,0.0,-2.8999999999999915,2.8999999999999915,,,,,,,2.666666666666669,0.0,8.000000000000007,True,True,False,False,False
2025-07-18,2.465,2.52,2.5296196574679235,5.500000000000016,1.000000000000023,0.19999999999997797,0.8000000000000451,,,,,,,2.066666666666661,1.000000000000023,6.199999999999983,True,True,False,False,False
2025-07-21,2.485,2.51,2.5288960419282214,2.499999999999991,-1.000000000000023,2.0000000000000018,-3.000000000000025,,,,,,,1.6999999999999904,2.000000000000046,5.099999999999971,False,True,False,False,False
2025-07-22,2.483,2.52,2.528164780533295,3.699999999999992,1.000000000000023,-0.19999999999997797,1.200000000000001,,,,,,,0.799999999999986,3.0000000000000693,2.3999999999999577,False,False,False,False,False
2025-07-23,2.474,2.51,2.5272912158196568,3.599999999999959,-1.000000000000023,-0.8999999999999897,-0.1000000000000334,,,,,,,1.0333333333333232,3.0000000000000693,3.0999999999999694,False,False,False,False,False
2025-07-24,2.485,2.51,2.5266620853949484,2.499999999999991,0.0,1.0999999999999677,-1.0999999999999677,,,,,,,0.7333333333333117,2.000000000000046,2.1999999999999353,False,False,False,False,False
2025-07-25,2.465,2.51,2.5238432443741834,4.499999999999993,0.0,-2.0000000000000018,2.0000000000000018,,,,,,,1.3333333333333197,1.000000000000023,3.999999999999959,False,True,False,False,False
2025-07-28,2.496,2.51,2.5235243279088007,1.399999999999979,0.0,3.100000000000014,-3.100000000000014,,,,,,,2.066666666666661,0.0,6.199999999999983,True,True,False,False,False
2025-07-29,2.493,2.51,2.523167434834552,1.6999999999999904,0.0,-0.30000000000001137,0.30000000000001137,,,,,,,1.800000000000009,0.0,5.400000000000027,False,True,False,False,False
2025-07-30,2.493,2.51,2.5228255372262267,1.6999999999999904,0.0,0.0,0.0,0.3563191375640692,1.9434978675607812,0.6717007848236707,2.2281407089990823,2.38465946786332,-0.10211012131596613,1.1333333333333417,0.0,3.4000000000000252,False,True,False,False,False
