Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2026-01-14,2.58,2.69,2.5396524015659736,10.999999999999988,0.09999999999998899,2.5446472074361974,14.535279256380251
2026-01-15,2.589,2.68,2.5400796155862415,9.10000000000002,-1.8999999999999684,2.5438731512362684,13.612684876373171
2026-01-16,2.567,2.68,2.541007386041142,11.299999999999999,2.1999999999999797,2.5427784169786265,13.722158302137366
2026-01-19,2.557,2.68,2.5412633002456713,12.300000000000022,1.000000000000023,2.539760035226671,14.0239964773329
2026-01-20,2.548,2.68,2.5414728547360617,13.200000000000012,0.8999999999999897,2.539251375561849,14.074862443815128
2026-01-21,2.549,2.68,2.541686192059247,13.100000000000023,-0.09999999999998899,2.538952814756382,14.104718524361815
2026-01-22,2.559,2.68,2.541947571213088,12.1,-1.000000000000023,2.538632138582506,14.136786141749402
2026-01-23,2.532,2.69,2.542326193419923,15.799999999999992,3.699999999999992,2.538189827090751,15.181017290924892
2026-01-26,2.57,2.7,2.5426361286591317,13.000000000000034,-2.799999999999958,2.537858139604724,16.2141860395276
2026-01-27,2.578,2.71,2.542982465561212,13.200000000000012,0.19999999999997797,2.537537464484895,17.246253551510506
2026-01-28,2.547,2.7,2.543178030566978,15.300000000000002,2.0999999999999908,2.537227847441187,16.277215255881305
2026-01-29,2.496,2.72,2.543129632551107,22.40000000000002,7.100000000000017,2.536940345877127,18.30596541228733
2026-01-30,2.513,2.73,2.5432291481017977,21.70000000000001,-0.70000000000001,2.5371062122777412,19.289378772225874
2026-02-02,2.552,2.74,2.54344656434874,18.80000000000002,-2.8999999999999915,2.537034145584996,20.296585441500437
2026-02-03,2.56,2.74,2.5437000689153564,18.000000000000014,-0.8000000000000043,2.536901452637285,20.30985473627154
2026-02-04,2.54,2.75,2.543859378990635,20.999999999999996,2.9999999999999822,2.5366783434584614,21.332165654153854
2026-02-05,2.54,2.75,2.5440180564358257,20.999999999999996,0.0,2.536744689895535,21.325531010446497
2026-02-06,2.55,2.78,2.544624556246519,23.0,2.0000000000000036,2.5367889208605305,24.321107913946925
2026-02-09,2.55,2.78,2.5448255352644953,23.0,0.0,2.536092380588296,24.390761941170382
2026-02-10,2.55,2.78,2.5450255318926494,23.0,0.0,2.535970745663269,24.40292543367306
2026-02-11,2.58,2.78,2.5453593851363445,19.99999999999997,-3.0000000000000284,2.535970745663536,24.402925433646374
2026-02-12,2.58,2.78,2.5456911129249713,19.99999999999997,0.0,2.535639014422582,24.43609855774178
2026-02-13,2.551,2.78,2.546867849159304,22.899999999999963,2.8999999999999915,2.534964494787411,24.503550521258877
2026-02-19,2.551,2.78,2.54706274887346,22.899999999999963,0.0,2.532577727239551,24.742227276044872
